name,alignment,corps,commander,symbol,id,parentId,size
Combat Engineering Platoon,bluefor,Infantry,LT Edgar Powers,/assets/nato_icons/bluefor/unit_military_engineers.svg,abf3258c-870e-424a-afc5-406bae395758,5f3b369b-7ff7-405d-81f9-746c4b1a214b,/assets/nato_icons/size/bluefor_030.svg,
Officer,bluefor,Infantry,CPL Gary Vargas,/assets/nato_icons/bluefor/unit_infantry.svg,aa7eb16a-3f13-4893-a9a0-aaa20fdbfefc,243c2dae-258b-4334-a98b-8ecbd4da8832,,
1-1,bluefor,Infantry,CPL Gary Vargas,/assets/nato_icons/bluefor/unit_infantry.svg,243c2dae-258b-4334-a98b-8ecbd4da8832,754dce24-3593-4b01-8df4-8ce3e733e1e6,/assets/nato_icons/size/bluefor_020.svg,
Officer,bluefor,Infantry,CPL Mark Logan,/assets/nato_icons/bluefor/unit_infantry.svg,0a80d0f4-954f-425c-9f0a-406e70aa6230,c0f93138-560e-4b80-8f1f-745f116b2ed8,,
1-2,bluefor,Infantry,CPL Mark Logan,/assets/nato_icons/bluefor/unit_infantry.svg,c0f93138-560e-4b80-8f1f-745f116b2ed8,754dce24-3593-4b01-8df4-8ce3e733e1e6,/assets/nato_icons/size/bluefor_020.svg,
Officer,bluefor,Infantry,CPL Evan Gonzalez,/assets/nato_icons/bluefor/unit_infantry.svg,19dfd888-72a0-4b86-b3a1-bddae18a6573,10fcb3df-0304-4174-b1d2-747f8e9350d5,,
1-3,bluefor,Infantry,CPL Evan Gonzalez,/assets/nato_icons/bluefor/unit_infantry.svg,10fcb3df-0304-4174-b1d2-747f8e9350d5,754dce24-3593-4b01-8df4-8ce3e733e1e6,/assets/nato_icons/size/bluefor_020.svg,
6th Infantry Battalion Support Company Headquarters,bluefor,Infantry,LT Lester Dixon,/assets/nato_icons/bluefor/unit_headquarters_unit.svg,754dce24-3593-4b01-8df4-8ce3e733e1e6,5f3b369b-7ff7-405d-81f9-746c4b1a214b,/assets/nato_icons/size/bluefor_030.svg,
6th Infantry Battalion Support Company,bluefor,Infantry,MAJ Jesus Buchanan,/assets/nato_icons/bluefor/unit_combat_support_a.svg,5f3b369b-7ff7-405d-81f9-746c4b1a214b,14d7069d-6f7c-4bc7-b3a7-38560a3decf9,/assets/nato_icons/size/bluefor_050.svg,
Officer,bluefor,Infantry,CPL Lewis Hampton,/assets/nato_icons/bluefor/unit_infantry.svg,22126ef1-75b9-4c88-b116-b7f3fd2cf0b8,f0229492-b858-4954-b7b2-6d613c04edce,,
1-1,bluefor,Infantry,CPL Lewis Hampton,/assets/nato_icons/bluefor/unit_infantry.svg,f0229492-b858-4954-b7b2-6d613c04edce,6357b54c-625a-4b06-8b6c-0901e5ac9ed4,/assets/nato_icons/size/bluefor_020.svg,
Officer,bluefor,Infantry,CPL Herbert Gross,/assets/nato_icons/bluefor/unit_infantry.svg,3c492ea5-3db5-4897-ad5d-4f5ffeb16821,6bd709ab-ab57-489f-bce5-689a567d4ab4,,
1-2,bluefor,Infantry,CPL Herbert Gross,/assets/nato_icons/bluefor/unit_infantry.svg,6bd709ab-ab57-489f-bce5-689a567d4ab4,6357b54c-625a-4b06-8b6c-0901e5ac9ed4,/assets/nato_icons/size/bluefor_020.svg,
Officer,bluefor,Infantry,CPL Miguel Freeman,/assets/nato_icons/bluefor/unit_infantry.svg,cb442874-2224-40f8-bb1a-98219e54067c,d14cad43-7949-400d-a3f3-5d2ffd2b02e7,,
1-3,bluefor,Infantry,CPL Miguel Freeman,/assets/nato_icons/bluefor/unit_infantry.svg,d14cad43-7949-400d-a3f3-5d2ffd2b02e7,6357b54c-625a-4b06-8b6c-0901e5ac9ed4,/assets/nato_icons/size/bluefor_020.svg,
Battalion Headquarters,bluefor,Infantry,LT Leo Graves,/assets/nato_icons/bluefor/unit_headquarters_unit.svg,6357b54c-625a-4b06-8b6c-0901e5ac9ed4,99cd27e6-58b2-4a3f-88f0-8439d3b19e58,/assets/nato_icons/size/bluefor_030.svg,
Officer,bluefor,Infantry,CPL Derek Chavez,/assets/nato_icons/bluefor/unit_infantry.svg,9e198f92-eb98-46dc-abd8-6ae88ababced,36a7bb32-b114-4031-ae41-bcef031bdefa,,
1-1,bluefor,Infantry,CPL Derek Chavez,/assets/nato_icons/bluefor/unit_infantry.svg,36a7bb32-b114-4031-ae41-bcef031bdefa,46984b92-c927-402a-abe8-66a4473cde88,/assets/nato_icons/size/bluefor_020.svg,
Officer,bluefor,Infantry,CPL Leonard Marsh,/assets/nato_icons/bluefor/unit_infantry.svg,f8bfbcfa-73c8-4564-8535-e7dbea9fa9b9,99b8f896-2ce3-4755-bd5b-427e9ff223c8,,
1-2,bluefor,Infantry,CPL Leonard Marsh,/assets/nato_icons/bluefor/unit_infantry.svg,99b8f896-2ce3-4755-bd5b-427e9ff223c8,46984b92-c927-402a-abe8-66a4473cde88,/assets/nato_icons/size/bluefor_020.svg,
Officer,bluefor,Infantry,CPL George Wilkins,/assets/nato_icons/bluefor/unit_infantry.svg,bb4abc49-a663-400e-b3a1-14321f6433f5,04855c31-122c-4204-a7de-83520de2eec5,,
1-3,bluefor,Infantry,CPL George Wilkins,/assets/nato_icons/bluefor/unit_infantry.svg,04855c31-122c-4204-a7de-83520de2eec5,46984b92-c927-402a-abe8-66a4473cde88,/assets/nato_icons/size/bluefor_020.svg,
Battalion Signals,bluefor,Infantry,LT Erik Porter,/assets/nato_icons/bluefor/unit_signals_or_communication.svg,46984b92-c927-402a-abe8-66a4473cde88,99cd27e6-58b2-4a3f-88f0-8439d3b19e58,/assets/nato_icons/size/bluefor_030.svg,
Officer,bluefor,Infantry,CPL Cameron Wise,/assets/nato_icons/bluefor/unit_infantry.svg,e1b03bc5-0aaf-4732-9faf-13fc20777d35,fd1f2ad2-70c7-4156-88f9-42b24d847955,,
1-1,bluefor,Infantry,CPL Cameron Wise,/assets/nato_icons/bluefor/unit_infantry.svg,fd1f2ad2-70c7-4156-88f9-42b24d847955,821fbd7d-a15b-4a2d-8559-6342d459431e,/assets/nato_icons/size/bluefor_020.svg,
Officer,bluefor,Infantry,CPL Alex Copeland,/assets/nato_icons/bluefor/unit_infantry.svg,49228287-554b-4f94-9a05-0b6dac79f3f8,2bc572ba-d0f4-4b3f-8166-4f4e7c19ea65,,
1-2,bluefor,Infantry,CPL Alex Copeland,/assets/nato_icons/bluefor/unit_infantry.svg,2bc572ba-d0f4-4b3f-8166-4f4e7c19ea65,821fbd7d-a15b-4a2d-8559-6342d459431e,/assets/nato_icons/size/bluefor_020.svg,
Officer,bluefor,Infantry,CPL Seth Daniels,/assets/nato_icons/bluefor/unit_infantry.svg,5b78e2fc-464c-41c6-96c9-d6ca45c2bd6f,aa901dfd-5cc7-4ef8-974a-671e3a0f597c,,
1-3,bluefor,Infantry,CPL Seth Daniels,/assets/nato_icons/bluefor/unit_infantry.svg,aa901dfd-5cc7-4ef8-974a-671e3a0f597c,821fbd7d-a15b-4a2d-8559-6342d459431e,/assets/nato_icons/size/bluefor_020.svg,
Battalion Medical,bluefor,Infantry,LT Douglas Ball,/assets/nato_icons/bluefor/unit_medical.svg,821fbd7d-a15b-4a2d-8559-6342d459431e,99cd27e6-58b2-4a3f-88f0-8439d3b19e58,/assets/nato_icons/size/bluefor_030.svg,
Officer,bluefor,Infantry,CPL Jayden Allison,/assets/nato_icons/bluefor/unit_infantry.svg,3bb41c86-7ce6-4a05-85a0-8d2197ff7183,56e9bcc4-50fc-4aed-8cdf-788946b729f8,,
1-1,bluefor,Infantry,CPL Jayden Allison,/assets/nato_icons/bluefor/unit_infantry.svg,56e9bcc4-50fc-4aed-8cdf-788946b729f8,d5117197-2cd7-4566-88ab-3aa96d1f1c0e,/assets/nato_icons/size/bluefor_020.svg,
Officer,bluefor,Infantry,CPL Mike Wilkins,/assets/nato_icons/bluefor/unit_infantry.svg,d36a1650-969d-4605-b0db-3bf9b0af597d,df994395-964a-4648-b98e-0bd4844241b4,,
1-2,bluefor,Infantry,CPL Mike Wilkins,/assets/nato_icons/bluefor/unit_infantry.svg,df994395-964a-4648-b98e-0bd4844241b4,d5117197-2cd7-4566-88ab-3aa96d1f1c0e,/assets/nato_icons/size/bluefor_020.svg,
Officer,bluefor,Infantry,CPL Jacob McDonald,/assets/nato_icons/bluefor/unit_infantry.svg,8dbe838c-839b-4492-9fb3-a12fae167f14,29643668-fe68-46eb-9d8f-f0f3b409feab,,
1-3,bluefor,Infantry,CPL Jacob McDonald,/assets/nato_icons/bluefor/unit_infantry.svg,29643668-fe68-46eb-9d8f-f0f3b409feab,d5117197-2cd7-4566-88ab-3aa96d1f1c0e,/assets/nato_icons/size/bluefor_020.svg,
Battalion Engineering,bluefor,Infantry,LT Brent Curtis,/assets/nato_icons/bluefor/unit_military_engineers.svg,d5117197-2cd7-4566-88ab-3aa96d1f1c0e,99cd27e6-58b2-4a3f-88f0-8439d3b19e58,/assets/nato_icons/size/bluefor_030.svg,
Officer,bluefor,Infantry,CPL Cody Norris,/assets/nato_icons/bluefor/unit_infantry.svg,9981e582-e2a3-477f-bfa2-34e974bfa6d6,5d5d745b-c77d-48fd-b30a-6df483946f87,,
1-1,bluefor,Infantry,CPL Cody Norris,/assets/nato_icons/bluefor/unit_infantry.svg,5d5d745b-c77d-48fd-b30a-6df483946f87,b0a12dfc-ae18-4a60-8771-93348364675f,/assets/nato_icons/size/bluefor_020.svg,
Officer,bluefor,Infantry,CPL Herman Hughes,/assets/nato_icons/bluefor/unit_infantry.svg,3925d218-4c61-480b-90f0-d3e1fe126310,a996196f-3283-43df-a873-bfc38d9da109,,
1-2,bluefor,Infantry,CPL Herman Hughes,/assets/nato_icons/bluefor/unit_infantry.svg,a996196f-3283-43df-a873-bfc38d9da109,b0a12dfc-ae18-4a60-8771-93348364675f,/assets/nato_icons/size/bluefor_020.svg,
Officer,bluefor,Infantry,CPL Herman Cole,/assets/nato_icons/bluefor/unit_infantry.svg,203a1ad8-fe66-47ff-8868-e75fbc7d9c26,85ba979b-572c-47ba-a31c-aad9b5fa6268,,
1-3,bluefor,Infantry,CPL Herman Cole,/assets/nato_icons/bluefor/unit_infantry.svg,85ba979b-572c-47ba-a31c-aad9b5fa6268,b0a12dfc-ae18-4a60-8771-93348364675f,/assets/nato_icons/size/bluefor_020.svg,
Battalion QStore,bluefor,Infantry,LT Henry Jacobs,/assets/nato_icons/bluefor/unit_css__quartermaster.svg,b0a12dfc-ae18-4a60-8771-93348364675f,99cd27e6-58b2-4a3f-88f0-8439d3b19e58,/assets/nato_icons/size/bluefor_030.svg,
6th Infantry Battalion HQ Company,bluefor,Infantry,MAJ William French,/assets/nato_icons/bluefor/unit_headquarters_unit.svg,99cd27e6-58b2-4a3f-88f0-8439d3b19e58,14d7069d-6f7c-4bc7-b3a7-38560a3decf9,/assets/nato_icons/size/bluefor_050.svg,
6th Infantry Battalion,bluefor,Infantry,LTCOL Mark Evans,/assets/nato_icons/bluefor/unit_infantry.svg,14d7069d-6f7c-4bc7-b3a7-38560a3decf9,82790da2-1415-4df9-86dd-1d6d72dd779a,/assets/nato_icons/size/bluefor_060.svg,
Mijres Brigade,bluefor,Infantry,BRIG Cole Dennis,/assets/nato_icons/bluefor/unit_infantry.svg,82790da2-1415-4df9-86dd-1d6d72dd779a,bd6867ef-64f4-4411-9bac-82601b1afbee,/assets/nato_icons/size/bluefor_070.svg,
Officer,bluefor,Infantry,CPL Harry Gilbert,/assets/nato_icons/bluefor/unit_infantry.svg,4b2aee79-34dd-45c0-b178-4bc2fe104ac5,5146f818-a33f-4d70-a65a-841a3de49dd7,,
1-1,bluefor,Infantry,CPL Harry Gilbert,/assets/nato_icons/bluefor/unit_infantry.svg,5146f818-a33f-4d70-a65a-841a3de49dd7,3fc54a50-fa93-44c3-9e02-aa9f126c326f,/assets/nato_icons/size/bluefor_020.svg,
Officer,bluefor,Infantry,CPL Derrick Welch,/assets/nato_icons/bluefor/unit_infantry.svg,f31d7ccb-6a41-4a53-a816-048e33ca75c0,b3a0bbad-058a-4c0b-b38b-4740d1e6715f,,
1-2,bluefor,Infantry,CPL Derrick Welch,/assets/nato_icons/bluefor/unit_infantry.svg,b3a0bbad-058a-4c0b-b38b-4740d1e6715f,3fc54a50-fa93-44c3-9e02-aa9f126c326f,/assets/nato_icons/size/bluefor_020.svg,
Officer,bluefor,Infantry,CPL Ronald Gray,/assets/nato_icons/bluefor/unit_infantry.svg,76c984ea-c92d-4529-aca4-399b12384af8,d294f1e0-a4fe-4a70-8c13-f085ab7b67c9,,
1-3,bluefor,Infantry,CPL Ronald Gray,/assets/nato_icons/bluefor/unit_infantry.svg,d294f1e0-a4fe-4a70-8c13-f085ab7b67c9,3fc54a50-fa93-44c3-9e02-aa9f126c326f,/assets/nato_icons/size/bluefor_020.svg,
Recon Platoon,bluefor,Infantry,LT Luke Alvarado,/assets/nato_icons/bluefor/unit_reconnaissance.svg,3fc54a50-fa93-44c3-9e02-aa9f126c326f,c45a03d6-6ee1-4a35-971b-c158ab948ab5,/assets/nato_icons/size/bluefor_030.svg,
Gunner,bluefor,Infantry,PTE Patrick Fowler,/assets/nato_icons/bluefor/unit_infantry.svg,1c3c1378-7889-490c-a56a-7e7e46330e50,6905b6c0-6cd9-4590-b35b-0c44d24ef7eb,,
Gunner,bluefor,Infantry,PTE Kenneth Delgado,/assets/nato_icons/bluefor/unit_infantry.svg,5c810a29-6c0b-42d1-8705-da148f7d4975,6905b6c0-6cd9-4590-b35b-0c44d24ef7eb,,
Grenadier,bluefor,Infantry,PTE Shawn Evans,/assets/nato_icons/bluefor/unit_infantry.svg,5ffe90b0-5da5-49b6-bba5-96a43e96691c,6905b6c0-6cd9-4590-b35b-0c44d24ef7eb,,
Grenadier,bluefor,Infantry,PTE Devin McGuire,/assets/nato_icons/bluefor/unit_infantry.svg,0a8e1fac-3b87-4fc9-88d8-39f0ad91f196,6905b6c0-6cd9-4590-b35b-0c44d24ef7eb,,
Rifleman,bluefor,Infantry,PTE Calvin Blake,/assets/nato_icons/bluefor/unit_infantry.svg,e6b5fd3e-4167-47ca-aa36-63f83b2e5703,6905b6c0-6cd9-4590-b35b-0c44d24ef7eb,,
Rifleman,bluefor,Infantry,PTE Maurice Craig,/assets/nato_icons/bluefor/unit_infantry.svg,9ad6adea-ccc3-4d2e-9084-6e169a68984e,6905b6c0-6cd9-4590-b35b-0c44d24ef7eb,,
Section Commander,bluefor,Infantry,CPL Tony Brady,/assets/nato_icons/bluefor/unit_infantry.svg,bb54b096-2408-4f4b-ac0b-8a9368795214,6905b6c0-6cd9-4590-b35b-0c44d24ef7eb,,
1-1,bluefor,Infantry,CPL Tony Brady,/assets/nato_icons/bluefor/unit_infantry.svg,6905b6c0-6cd9-4590-b35b-0c44d24ef7eb,99048c0c-226b-4d50-a788-443e4df3e3f1,/assets/nato_icons/size/bluefor_020.svg,
Gunner,bluefor,Infantry,PTE Carl Carpenter,/assets/nato_icons/bluefor/unit_infantry.svg,8e5fd547-7b79-45c1-a2a8-8d6b0ed26994,98ff5523-7dee-4756-af96-2024bce9a5c9,,
Gunner,bluefor,Infantry,PTE Randy Roberts,/assets/nato_icons/bluefor/unit_infantry.svg,940d56e7-7c7d-4af1-9fa3-a5ed56524039,98ff5523-7dee-4756-af96-2024bce9a5c9,,
Grenadier,bluefor,Infantry,PTE Charles Wise,/assets/nato_icons/bluefor/unit_infantry.svg,1628b81b-e192-42d0-941c-0122342515c1,98ff5523-7dee-4756-af96-2024bce9a5c9,,
Grenadier,bluefor,Infantry,PTE Philip Huff,/assets/nato_icons/bluefor/unit_infantry.svg,997924b3-979c-4255-8605-aa0bd1b7a29a,98ff5523-7dee-4756-af96-2024bce9a5c9,,
Rifleman,bluefor,Infantry,PTE Nicholas Schmidt,/assets/nato_icons/bluefor/unit_infantry.svg,7b849df1-a7c0-4992-b79d-a70fd8845e63,98ff5523-7dee-4756-af96-2024bce9a5c9,,
Rifleman,bluefor,Infantry,PTE Phillip Mathis,/assets/nato_icons/bluefor/unit_infantry.svg,44a4fb4e-fe46-42b6-bf4d-bb0796abce9f,98ff5523-7dee-4756-af96-2024bce9a5c9,,
Section Commander,bluefor,Infantry,CPL Oscar Moss,/assets/nato_icons/bluefor/unit_infantry.svg,402710af-c749-4477-a587-daab2e214623,98ff5523-7dee-4756-af96-2024bce9a5c9,,
1-2,bluefor,Infantry,CPL Oscar Moss,/assets/nato_icons/bluefor/unit_infantry.svg,98ff5523-7dee-4756-af96-2024bce9a5c9,99048c0c-226b-4d50-a788-443e4df3e3f1,/assets/nato_icons/size/bluefor_020.svg,
Gunner,bluefor,Infantry,PTE Jack Moore,/assets/nato_icons/bluefor/unit_infantry.svg,8f579b82-14e3-4ea3-9953-ebcd67da537f,fe8f330b-31f2-45a5-bfa3-21ccc2826671,,
Gunner,bluefor,Infantry,PTE Gilbert Stokes,/assets/nato_icons/bluefor/unit_infantry.svg,62ab0827-8cf6-4367-b0ae-76a63efbac14,fe8f330b-31f2-45a5-bfa3-21ccc2826671,,
Grenadier,bluefor,Infantry,PTE Chester Ellis,/assets/nato_icons/bluefor/unit_infantry.svg,d2c2a228-f701-4ef1-80e9-9d790cc3596b,fe8f330b-31f2-45a5-bfa3-21ccc2826671,,
Grenadier,bluefor,Infantry,PTE Warren Ross,/assets/nato_icons/bluefor/unit_infantry.svg,021fa975-c0d0-4164-b5a0-ca2cfbf7bb55,fe8f330b-31f2-45a5-bfa3-21ccc2826671,,
Rifleman,bluefor,Infantry,PTE James Patterson,/assets/nato_icons/bluefor/unit_infantry.svg,7792a80a-56d8-4116-930c-fb2d07d171e3,fe8f330b-31f2-45a5-bfa3-21ccc2826671,,
Rifleman,bluefor,Infantry,PTE Angel Stewart,/assets/nato_icons/bluefor/unit_infantry.svg,548a7e1f-a093-42fd-83ac-605c4671873f,fe8f330b-31f2-45a5-bfa3-21ccc2826671,,
Section Commander,bluefor,Infantry,CPL Jeffrey Blake,/assets/nato_icons/bluefor/unit_infantry.svg,bd6b3097-d195-4e69-aa2c-619b17cfa2c7,fe8f330b-31f2-45a5-bfa3-21ccc2826671,,
1-3,bluefor,Infantry,CPL Jeffrey Blake,/assets/nato_icons/bluefor/unit_infantry.svg,fe8f330b-31f2-45a5-bfa3-21ccc2826671,99048c0c-226b-4d50-a788-443e4df3e3f1,/assets/nato_icons/size/bluefor_020.svg,
1st Platoon,bluefor,Infantry,LT Evan Salazar,/assets/nato_icons/bluefor/unit_infantry.svg,99048c0c-226b-4d50-a788-443e4df3e3f1,c45a03d6-6ee1-4a35-971b-c158ab948ab5,/assets/nato_icons/size/bluefor_030.svg,
Gunner,bluefor,Infantry,PTE Edward Ellis,/assets/nato_icons/bluefor/unit_infantry.svg,9f9ee851-cd0b-4d73-9638-28b9e68c63fb,0f3d2564-8518-4d05-b038-4c8cd40ea8ec,,
Gunner,bluefor,Infantry,PTE Stanley Miles,/assets/nato_icons/bluefor/unit_infantry.svg,2ada9c94-590e-4d0d-93e5-1a5aaa15373a,0f3d2564-8518-4d05-b038-4c8cd40ea8ec,,
Grenadier,bluefor,Infantry,PTE Ethan Moran,/assets/nato_icons/bluefor/unit_infantry.svg,193f663f-867a-4e26-814f-5d094770fbe1,0f3d2564-8518-4d05-b038-4c8cd40ea8ec,,
Grenadier,bluefor,Infantry,PTE Ralph Nelson,/assets/nato_icons/bluefor/unit_infantry.svg,4bd92006-443d-490d-9a44-52ec39bd3606,0f3d2564-8518-4d05-b038-4c8cd40ea8ec,,
Rifleman,bluefor,Infantry,PTE Walter Ortiz,/assets/nato_icons/bluefor/unit_infantry.svg,658081ef-7bce-4556-bd6c-729aa271659c,0f3d2564-8518-4d05-b038-4c8cd40ea8ec,,
Rifleman,bluefor,Infantry,PTE Jerry Torres,/assets/nato_icons/bluefor/unit_infantry.svg,5a66cb24-99b1-4a98-a8fa-e1b61231ab8b,0f3d2564-8518-4d05-b038-4c8cd40ea8ec,,
Section Commander,bluefor,Infantry,CPL Juan Newton,/assets/nato_icons/bluefor/unit_infantry.svg,14008fb7-a536-4094-9eb3-fce664dec92a,0f3d2564-8518-4d05-b038-4c8cd40ea8ec,,
1-1,bluefor,Infantry,CPL Juan Newton,/assets/nato_icons/bluefor/unit_infantry.svg,0f3d2564-8518-4d05-b038-4c8cd40ea8ec,b80dfb42-216b-44ed-beff-48e54bc04e03,/assets/nato_icons/size/bluefor_020.svg,
Gunner,bluefor,Infantry,PTE Gary Castro,/assets/nato_icons/bluefor/unit_infantry.svg,71a3339e-5d9e-48e1-a07a-b183ae5aeda5,bfb7f895-646c-4a05-a447-c0a79e5b2075,,
Gunner,bluefor,Infantry,PTE Jacob Greene,/assets/nato_icons/bluefor/unit_infantry.svg,9f614b77-681f-46f0-99a7-f618a01a9186,bfb7f895-646c-4a05-a447-c0a79e5b2075,,
Grenadier,bluefor,Infantry,PTE Frank Nash,/assets/nato_icons/bluefor/unit_infantry.svg,3442f965-7076-4b7c-9edb-31528ed1c345,bfb7f895-646c-4a05-a447-c0a79e5b2075,,
Grenadier,bluefor,Infantry,PTE Douglas White,/assets/nato_icons/bluefor/unit_infantry.svg,11d4e00b-16ef-47c3-9568-5564b751578b,bfb7f895-646c-4a05-a447-c0a79e5b2075,,
Rifleman,bluefor,Infantry,PTE Mason Knight,/assets/nato_icons/bluefor/unit_infantry.svg,c0ed192b-78d4-44eb-9570-6572c601d0fc,bfb7f895-646c-4a05-a447-c0a79e5b2075,,
Rifleman,bluefor,Infantry,PTE Adrian Burton,/assets/nato_icons/bluefor/unit_infantry.svg,78c84bc4-48c9-450e-93f9-b7f36f16cf4b,bfb7f895-646c-4a05-a447-c0a79e5b2075,,
Section Commander,bluefor,Infantry,CPL Lawrence Wolfe,/assets/nato_icons/bluefor/unit_infantry.svg,e5ed540f-ddc7-4f7c-8760-726888bb83b4,bfb7f895-646c-4a05-a447-c0a79e5b2075,,
1-2,bluefor,Infantry,CPL Lawrence Wolfe,/assets/nato_icons/bluefor/unit_infantry.svg,bfb7f895-646c-4a05-a447-c0a79e5b2075,b80dfb42-216b-44ed-beff-48e54bc04e03,/assets/nato_icons/size/bluefor_020.svg,
Gunner,bluefor,Infantry,PTE Connor Duncan,/assets/nato_icons/bluefor/unit_infantry.svg,7287a3f2-46d8-4259-a6f3-820e135dbeeb,5f3a6fbb-7682-4051-9cc6-15037a51a68e,,
Gunner,bluefor,Infantry,PTE Vincent Medina,/assets/nato_icons/bluefor/unit_infantry.svg,2591ced3-0ac5-4512-9f5e-5c413c3a9005,5f3a6fbb-7682-4051-9cc6-15037a51a68e,,
Grenadier,bluefor,Infantry,PTE Harvey Houston,/assets/nato_icons/bluefor/unit_infantry.svg,3c9268cd-a6db-4a5e-9d2e-bb722c272fca,5f3a6fbb-7682-4051-9cc6-15037a51a68e,,
Grenadier,bluefor,Infantry,PTE Isaiah Jefferson,/assets/nato_icons/bluefor/unit_infantry.svg,1b05041f-32b3-458f-83fe-b1050fe143cd,5f3a6fbb-7682-4051-9cc6-15037a51a68e,,
Rifleman,bluefor,Infantry,PTE Brian Fernandez,/assets/nato_icons/bluefor/unit_infantry.svg,e6eb87fe-2fd9-4fba-946b-89ffef3f8d6b,5f3a6fbb-7682-4051-9cc6-15037a51a68e,,
Rifleman,bluefor,Infantry,PTE Robert Woods,/assets/nato_icons/bluefor/unit_infantry.svg,91072038-8e9f-43ad-851e-e2c758c00f59,5f3a6fbb-7682-4051-9cc6-15037a51a68e,,
Section Commander,bluefor,Infantry,CPL Eric Burns,/assets/nato_icons/bluefor/unit_infantry.svg,5444e7eb-b1c1-4d55-a2c4-57491785de93,5f3a6fbb-7682-4051-9cc6-15037a51a68e,,
1-3,bluefor,Infantry,CPL Eric Burns,/assets/nato_icons/bluefor/unit_infantry.svg,5f3a6fbb-7682-4051-9cc6-15037a51a68e,b80dfb42-216b-44ed-beff-48e54bc04e03,/assets/nato_icons/size/bluefor_020.svg,
2nd Platoon,bluefor,Infantry,LT Seth Ramirez,/assets/nato_icons/bluefor/unit_infantry.svg,b80dfb42-216b-44ed-beff-48e54bc04e03,c45a03d6-6ee1-4a35-971b-c158ab948ab5,/assets/nato_icons/size/bluefor_030.svg,
Gunner,bluefor,Infantry,PTE Ralph Williams,/assets/nato_icons/bluefor/unit_infantry.svg,ffd1ace0-6df8-42f4-921e-c9f89764f6c5,85e02b2b-9ac8-4116-af2f-63c595220489,,
Gunner,bluefor,Infantry,PTE Phillip Cortez,/assets/nato_icons/bluefor/unit_infantry.svg,c413b5de-7d35-4c98-a9e0-4badb1565ca7,85e02b2b-9ac8-4116-af2f-63c595220489,,
Grenadier,bluefor,Infantry,PTE Herbert Porter,/assets/nato_icons/bluefor/unit_infantry.svg,b9cfb4e0-3c77-4ffa-9bf5-6f1b2d47835b,85e02b2b-9ac8-4116-af2f-63c595220489,,
Grenadier,bluefor,Infantry,PTE Mike Wilkins,/assets/nato_icons/bluefor/unit_infantry.svg,580f8670-83d3-46c6-9db4-bd670e54a5e8,85e02b2b-9ac8-4116-af2f-63c595220489,,
Rifleman,bluefor,Infantry,PTE Ian Weber,/assets/nato_icons/bluefor/unit_infantry.svg,e4c4e0ef-4b30-4165-890c-752aeecd1cbd,85e02b2b-9ac8-4116-af2f-63c595220489,,
Rifleman,bluefor,Infantry,PTE Gavin Palmer,/assets/nato_icons/bluefor/unit_infantry.svg,4cbfc075-e8dc-466f-9a84-48c4ea2637cf,85e02b2b-9ac8-4116-af2f-63c595220489,,
Section Commander,bluefor,Infantry,CPL Manuel Miller,/assets/nato_icons/bluefor/unit_infantry.svg,70e035c0-d3ec-4a7d-bb85-f6898f3b2e78,85e02b2b-9ac8-4116-af2f-63c595220489,,
1-1,bluefor,Infantry,CPL Manuel Miller,/assets/nato_icons/bluefor/unit_infantry.svg,85e02b2b-9ac8-4116-af2f-63c595220489,294013bb-bbcf-4a8d-8d1c-12894e879122,/assets/nato_icons/size/bluefor_020.svg,
Gunner,bluefor,Infantry,PTE Juan Stanley,/assets/nato_icons/bluefor/unit_infantry.svg,cb440b0e-b42b-42aa-89f3-4282730c9bf5,e74a86a9-5423-4b4f-a959-e0f8bacd4734,,
Gunner,bluefor,Infantry,PTE Brandon Harrison,/assets/nato_icons/bluefor/unit_infantry.svg,3096565d-e337-4705-ae48-3ca1f023c533,e74a86a9-5423-4b4f-a959-e0f8bacd4734,,
Grenadier,bluefor,Infantry,PTE Larry Cannon,/assets/nato_icons/bluefor/unit_infantry.svg,a5495330-474e-4a36-adf2-072d64d9eeb6,e74a86a9-5423-4b4f-a959-e0f8bacd4734,,
Grenadier,bluefor,Infantry,PTE Adrian Boyd,/assets/nato_icons/bluefor/unit_infantry.svg,83f98758-66b9-4688-b422-da30df7b21f0,e74a86a9-5423-4b4f-a959-e0f8bacd4734,,
Rifleman,bluefor,Infantry,PTE Roger Cooper,/assets/nato_icons/bluefor/unit_infantry.svg,f8a72bd2-c2ec-4b2a-a8df-bb4a377807fa,e74a86a9-5423-4b4f-a959-e0f8bacd4734,,
Rifleman,bluefor,Infantry,PTE Robert Diaz,/assets/nato_icons/bluefor/unit_infantry.svg,5513fbe3-0af6-4b32-9c1a-aa9721ebdb9b,e74a86a9-5423-4b4f-a959-e0f8bacd4734,,
Section Commander,bluefor,Infantry,CPL Shawn Curtis,/assets/nato_icons/bluefor/unit_infantry.svg,c343a3cb-7022-43ca-8eb1-b03d9bf673f8,e74a86a9-5423-4b4f-a959-e0f8bacd4734,,
1-2,bluefor,Infantry,CPL Shawn Curtis,/assets/nato_icons/bluefor/unit_infantry.svg,e74a86a9-5423-4b4f-a959-e0f8bacd4734,294013bb-bbcf-4a8d-8d1c-12894e879122,/assets/nato_icons/size/bluefor_020.svg,
